timestamp,regime
2026-06-03 09:01:30.720000+00:00,FAT_FINGER
2026-06-03 09:01:31.560000+00:00,FAT_FINGER
2026-06-03 09:01:32.400000+00:00,FAT_FINGER
2026-06-03 09:01:33.240000+00:00,FAT_FINGER
2026-06-03 09:01:34.080000+00:00,FAT_FINGER
2026-06-03 09:01:34.920000+00:00,FAT_FINGER
2026-06-03 09:01:35.760000+00:00,FAT_FINGER
2026-06-03 09:01:37.440000+00:00,FAT_FINGER
2026-06-03 09:01:38.280000+00:00,FAT_FINGER
2026-06-03 09:01:39.120000+00:00,FAT_FINGER
2026-06-03 09:01:39.960000+00:00,FAT_FINGER
2026-06-03 09:01:40.800000+00:00,FAT_FINGER
2026-06-03 09:01:41.640000+00:00,FAT_FINGER
2026-06-03 09:01:43.320000+00:00,FAT_FINGER
2026-06-03 09:01:44.160000+00:00,FAT_FINGER
2026-06-03 09:01:45+00:00,FAT_FINGER
2026-06-03 09:01:45.840000+00:00,FAT_FINGER
2026-06-03 09:01:46.680000+00:00,FAT_FINGER
2026-06-03 09:01:47.520000+00:00,FAT_FINGER
2026-06-03 09:01:48.360000+00:00,FAT_FINGER
2026-06-03 09:01:49.200000+00:00,FAT_FINGER
2026-06-03 09:01:50.040000+00:00,FAT_FINGER
2026-06-03 09:01:50.880000+00:00,FAT_FINGER
2026-06-03 09:01:51.720000+00:00,FAT_FINGER
2026-06-03 09:01:52.560000+00:00,FAT_FINGER
2026-06-03 09:01:53.400000+00:00,FAT_FINGER
2026-06-03 09:01:54.240000+00:00,FAT_FINGER
2026-06-03 09:01:55.080000+00:00,FAT_FINGER
2026-06-03 09:01:55.920000+00:00,FAT_FINGER
2026-06-03 09:01:57.600000+00:00,FAT_FINGER
2026-06-03 09:01:58.440000+00:00,FAT_FINGER
2026-06-03 09:01:59.280000+00:00,FAT_FINGER
2026-06-03 09:02:00.120000+00:00,FAT_FINGER
2026-06-03 09:02:00.960000+00:00,FAT_FINGER
2026-06-03 09:02:01.800000+00:00,FAT_FINGER
2026-06-03 09:02:02.640000+00:00,FAT_FINGER
2026-06-03 09:02:03.480000+00:00,FAT_FINGER
2026-06-03 09:02:04.320000+00:00,FAT_FINGER
2026-06-03 09:02:05.160000+00:00,FAT_FINGER
2026-06-03 09:02:06+00:00,FAT_FINGER
2026-06-03 09:02:06.840000+00:00,FAT_FINGER
2026-06-03 09:02:07.680000+00:00,FAT_FINGER
2026-06-03 09:02:08.520000+00:00,FAT_FINGER
2026-06-03 09:02:09.360000+00:00,FAT_FINGER
2026-06-03 09:02:11.040000+00:00,FAT_FINGER
2026-06-03 09:02:11.880000+00:00,FAT_FINGER
2026-06-03 09:02:12.720000+00:00,FAT_FINGER
2026-06-03 09:02:13.560000+00:00,FAT_FINGER
2026-06-03 09:02:14.400000+00:00,FAT_FINGER
2026-06-03 09:02:15.240000+00:00,FAT_FINGER
2026-06-03 09:02:16.080000+00:00,FAT_FINGER
2026-06-03 09:02:16.920000+00:00,FAT_FINGER
2026-06-03 09:02:17.760000+00:00,FAT_FINGER
2026-06-03 09:02:18.600000+00:00,FAT_FINGER
2026-06-03 09:02:19.440000+00:00,FAT_FINGER
2026-06-03 09:02:20.280000+00:00,FAT_FINGER
2026-06-03 09:02:21.120000+00:00,FAT_FINGER
2026-06-03 09:02:21.960000+00:00,FAT_FINGER
2026-06-03 09:02:22.800000+00:00,FAT_FINGER
2026-06-03 09:02:23.640000+00:00,FAT_FINGER
2026-06-03 09:02:24.480000+00:00,FAT_FINGER
2026-06-03 09:02:25.320000+00:00,FAT_FINGER
2026-06-03 09:02:26.160000+00:00,FAT_FINGER
2026-06-03 09:02:27+00:00,FAT_FINGER
2026-06-03 09:02:27.840000+00:00,FAT_FINGER
2026-06-03 09:02:28.680000+00:00,FAT_FINGER
2026-06-03 09:02:29.520000+00:00,FAT_FINGER
2026-06-03 09:02:30.360000+00:00,FAT_FINGER
2026-06-03 09:02:31.200000+00:00,FAT_FINGER
2026-06-03 09:02:32.040000+00:00,FAT_FINGER
2026-06-03 09:02:32.880000+00:00,FAT_FINGER
2026-06-03 09:02:34.560000+00:00,FAT_FINGER
2026-06-03 09:02:35.400000+00:00,FAT_FINGER
2026-06-03 09:02:36.240000+00:00,FAT_FINGER
2026-06-03 09:02:37.920000+00:00,FAT_FINGER
2026-06-03 09:02:38.760000+00:00,FAT_FINGER
2026-06-03 09:02:39.600000+00:00,FAT_FINGER
2026-06-03 09:02:40.440000+00:00,FAT_FINGER
2026-06-03 09:02:41.280000+00:00,FAT_FINGER
2026-06-03 09:02:42.120000+00:00,FAT_FINGER
2026-06-03 09:02:42.960000+00:00,FAT_FINGER
2026-06-03 09:02:43.800000+00:00,FAT_FINGER
2026-06-03 09:02:44.640000+00:00,FAT_FINGER
2026-06-03 09:02:45.480000+00:00,FAT_FINGER
2026-06-03 09:02:46.320000+00:00,FAT_FINGER
2026-06-03 09:02:47.160000+00:00,FAT_FINGER
2026-06-03 09:02:48+00:00,FAT_FINGER
2026-06-03 09:02:48.840000+00:00,FAT_FINGER
2026-06-03 09:02:49.680000+00:00,FAT_FINGER
2026-06-03 09:02:50.520000+00:00,FAT_FINGER
2026-06-03 09:02:51.360000+00:00,FAT_FINGER
2026-06-03 09:02:52.200000+00:00,FAT_FINGER
2026-06-03 09:02:53.040000+00:00,FAT_FINGER
2026-06-03 09:02:53.880000+00:00,FAT_FINGER
2026-06-03 09:02:54.720000+00:00,FAT_FINGER
2026-06-03 09:02:55.560000+00:00,FAT_FINGER
2026-06-03 09:02:56.400000+00:00,FAT_FINGER
2026-06-03 09:02:58.920000+00:00,FAT_FINGER
2026-06-03 09:02:59.760000+00:00,FAT_FINGER
2026-06-03 09:03:00.600000+00:00,FAT_FINGER
2026-06-03 09:03:01.440000+00:00,FAT_FINGER
2026-06-03 09:03:02.280000+00:00,FAT_FINGER
2026-06-03 09:03:03.120000+00:00,FAT_FINGER
2026-06-03 09:03:03.960000+00:00,FAT_FINGER
2026-06-03 09:03:04.800000+00:00,FAT_FINGER
2026-06-03 09:03:05.640000+00:00,FAT_FINGER
2026-06-03 09:03:06.480000+00:00,FAT_FINGER
2026-06-03 09:03:07.320000+00:00,FAT_FINGER
2026-06-03 09:03:08.160000+00:00,FAT_FINGER
2026-06-03 09:03:09+00:00,FAT_FINGER
2026-06-03 09:03:09.840000+00:00,FAT_FINGER
2026-06-03 09:03:10.680000+00:00,FAT_FINGER
2026-06-03 09:03:11.520000+00:00,FAT_FINGER
2026-06-03 09:03:12.360000+00:00,FAT_FINGER
2026-06-03 09:03:13.200000+00:00,FAT_FINGER
2026-06-03 09:03:14.040000+00:00,FAT_FINGER
2026-06-03 09:03:14.880000+00:00,FAT_FINGER
2026-06-03 09:03:15.720000+00:00,FAT_FINGER
2026-06-03 09:03:16.560000+00:00,FAT_FINGER
2026-06-03 09:03:18.240000+00:00,FAT_FINGER
2026-06-03 09:03:19.080000+00:00,FAT_FINGER
2026-06-03 09:03:19.920000+00:00,FAT_FINGER
2026-06-03 09:03:21.600000+00:00,FAT_FINGER
2026-06-03 09:03:22.440000+00:00,FAT_FINGER
2026-06-03 09:03:23.280000+00:00,FAT_FINGER
2026-06-03 09:03:24.120000+00:00,FAT_FINGER
2026-06-03 09:03:25.800000+00:00,FAT_FINGER
2026-06-03 09:03:26.640000+00:00,FAT_FINGER
2026-06-03 09:03:27.480000+00:00,FAT_FINGER
2026-06-03 09:03:28.320000+00:00,FAT_FINGER
2026-06-03 09:03:29.160000+00:00,FAT_FINGER
2026-06-03 09:03:30+00:00,FAT_FINGER
2026-06-03 09:03:30.840000+00:00,FAT_FINGER
2026-06-03 09:03:32.520000+00:00,FAT_FINGER
2026-06-03 09:03:33.360000+00:00,FAT_FINGER
2026-06-03 09:03:34.200000+00:00,FAT_FINGER
2026-06-03 09:03:35.040000+00:00,FAT_FINGER
2026-06-03 09:03:35.880000+00:00,FAT_FINGER
2026-06-03 09:03:36.720000+00:00,FAT_FINGER
2026-06-03 09:03:37.560000+00:00,FAT_FINGER
2026-06-03 09:03:38.400000+00:00,FAT_FINGER
2026-06-03 09:03:40.080000+00:00,FAT_FINGER
2026-06-03 09:03:40.920000+00:00,FAT_FINGER
2026-06-03 09:03:41.760000+00:00,FAT_FINGER
2026-06-03 09:03:42.600000+00:00,FAT_FINGER
2026-06-03 09:03:43.440000+00:00,FAT_FINGER
2026-06-03 09:03:44.280000+00:00,FAT_FINGER
2026-06-03 09:03:45.120000+00:00,FAT_FINGER
2026-06-03 09:03:45.960000+00:00,FAT_FINGER
2026-06-03 09:03:46.800000+00:00,FAT_FINGER
2026-06-03 09:03:47.640000+00:00,FAT_FINGER
2026-06-03 09:03:48.480000+00:00,FAT_FINGER
2026-06-03 09:03:49.320000+00:00,FAT_FINGER
2026-06-03 09:03:50.160000+00:00,FAT_FINGER
2026-06-03 09:03:51+00:00,FAT_FINGER
2026-06-03 09:03:51.840000+00:00,FAT_FINGER
2026-06-03 09:03:52.680000+00:00,FAT_FINGER
2026-06-03 09:03:53.520000+00:00,FAT_FINGER
2026-06-03 09:03:54.360000+00:00,FAT_FINGER
2026-06-03 09:03:55.200000+00:00,FAT_FINGER
2026-06-03 09:03:56.040000+00:00,FAT_FINGER
2026-06-03 09:03:56.880000+00:00,FAT_FINGER
2026-06-03 09:03:57.720000+00:00,FAT_FINGER
2026-06-03 09:03:58.560000+00:00,FAT_FINGER
2026-06-03 09:03:59.400000+00:00,FAT_FINGER
2026-06-03 09:04:00.240000+00:00,FAT_FINGER
2026-06-03 09:04:01.080000+00:00,FAT_FINGER
2026-06-03 09:04:01.920000+00:00,FAT_FINGER
2026-06-03 09:04:02.760000+00:00,FAT_FINGER
2026-06-03 09:04:03.600000+00:00,FAT_FINGER
2026-06-03 09:04:04.440000+00:00,FAT_FINGER
2026-06-03 09:04:05.280000+00:00,FAT_FINGER
2026-06-03 09:04:06.120000+00:00,FAT_FINGER
2026-06-03 09:04:06.960000+00:00,FAT_FINGER
2026-06-03 09:04:07.800000+00:00,FAT_FINGER
2026-06-03 09:04:08.640000+00:00,FAT_FINGER
2026-06-03 09:04:09.480000+00:00,FAT_FINGER
2026-06-03 09:04:10.320000+00:00,FAT_FINGER
2026-06-03 09:04:11.160000+00:00,FAT_FINGER
2026-06-03 09:04:12+00:00,FAT_FINGER
2026-06-03 09:04:12.840000+00:00,FAT_FINGER
2026-06-03 09:04:13.680000+00:00,FAT_FINGER
2026-06-03 09:04:14.520000+00:00,FAT_FINGER
2026-06-03 09:04:15.360000+00:00,FAT_FINGER
2026-06-03 09:04:16.200000+00:00,FAT_FINGER
2026-06-03 09:04:17.040000+00:00,FAT_FINGER
2026-06-03 09:04:17.880000+00:00,FAT_FINGER
2026-06-03 09:04:18.720000+00:00,FAT_FINGER
2026-06-03 09:04:19.560000+00:00,FAT_FINGER
2026-06-03 09:04:20.400000+00:00,FAT_FINGER
2026-06-03 09:04:21.240000+00:00,FAT_FINGER
2026-06-03 09:04:22.080000+00:00,FAT_FINGER
2026-06-03 09:04:22.920000+00:00,FAT_FINGER
2026-06-03 09:04:23.760000+00:00,FAT_FINGER
2026-06-03 09:04:24.600000+00:00,FAT_FINGER
2026-06-03 09:04:25.440000+00:00,FAT_FINGER
2026-06-03 09:04:26.280000+00:00,FAT_FINGER
2026-06-03 09:04:27.120000+00:00,FAT_FINGER
2026-06-03 09:04:27.960000+00:00,FAT_FINGER
2026-06-03 09:04:28.800000+00:00,FAT_FINGER
2026-06-03 09:04:29.640000+00:00,FAT_FINGER
2026-06-03 09:04:30.480000+00:00,FAT_FINGER
2026-06-03 09:04:31.320000+00:00,FAT_FINGER
2026-06-03 09:04:33+00:00,FAT_FINGER
2026-06-03 09:04:33.840000+00:00,FAT_FINGER
2026-06-03 09:04:34.680000+00:00,FAT_FINGER
2026-06-03 09:04:35.520000+00:00,FAT_FINGER
2026-06-03 09:04:36.360000+00:00,FAT_FINGER
2026-06-03 09:04:37.200000+00:00,FAT_FINGER
2026-06-03 09:04:38.040000+00:00,FAT_FINGER
2026-06-03 09:04:38.880000+00:00,FAT_FINGER
2026-06-03 09:04:39.720000+00:00,FAT_FINGER
2026-06-03 09:04:40.560000+00:00,FAT_FINGER
2026-06-03 09:04:41.400000+00:00,FAT_FINGER
2026-06-03 09:04:42.240000+00:00,FAT_FINGER
2026-06-03 09:04:43.080000+00:00,FAT_FINGER
2026-06-03 09:04:44.760000+00:00,FAT_FINGER
2026-06-03 09:04:45.600000+00:00,FAT_FINGER
2026-06-03 09:04:46.440000+00:00,FAT_FINGER
2026-06-03 09:04:47.280000+00:00,FAT_FINGER
2026-06-03 09:04:48.120000+00:00,FAT_FINGER
2026-06-03 09:04:48.960000+00:00,FAT_FINGER
2026-06-03 09:04:49.800000+00:00,FAT_FINGER
2026-06-03 09:04:50.640000+00:00,FAT_FINGER
2026-06-03 09:04:51.480000+00:00,FAT_FINGER
2026-06-03 09:04:52.320000+00:00,FAT_FINGER
2026-06-03 09:04:53.160000+00:00,FAT_FINGER
2026-06-03 09:04:54+00:00,FAT_FINGER
2026-06-03 09:04:54.840000+00:00,FAT_FINGER
2026-06-03 09:04:55.680000+00:00,FAT_FINGER
2026-06-03 09:04:56.520000+00:00,FAT_FINGER
2026-06-03 09:04:57.360000+00:00,FAT_FINGER
2026-06-03 09:04:58.200000+00:00,FAT_FINGER
2026-06-03 09:04:59.040000+00:00,FAT_FINGER
2026-06-03 09:04:59.880000+00:00,FAT_FINGER
2026-06-03 09:05:01.560000+00:00,FAT_FINGER
2026-06-03 09:05:02.400000+00:00,FAT_FINGER
2026-06-03 09:05:03.240000+00:00,FAT_FINGER
2026-06-03 09:05:04.080000+00:00,FAT_FINGER
2026-06-03 09:05:04.920000+00:00,FAT_FINGER
2026-06-03 09:05:05.760000+00:00,FAT_FINGER
2026-06-03 09:05:06.600000+00:00,FAT_FINGER
2026-06-03 09:05:07.440000+00:00,FAT_FINGER
2026-06-03 09:05:08.280000+00:00,FAT_FINGER
2026-06-03 09:05:09.120000+00:00,FAT_FINGER
2026-06-03 09:05:09.960000+00:00,FAT_FINGER
2026-06-03 09:05:10.800000+00:00,FAT_FINGER
2026-06-03 09:05:11.640000+00:00,FAT_FINGER
2026-06-03 09:05:12.480000+00:00,FAT_FINGER
2026-06-03 09:05:13.320000+00:00,FAT_FINGER
2026-06-03 09:05:14.160000+00:00,FAT_FINGER
2026-06-03 09:05:15+00:00,FAT_FINGER
2026-06-03 09:05:15.840000+00:00,FAT_FINGER
2026-06-03 09:05:16.680000+00:00,FAT_FINGER
2026-06-03 09:05:17.520000+00:00,FAT_FINGER
2026-06-03 09:05:18.360000+00:00,FAT_FINGER
2026-06-03 09:05:19.200000+00:00,FAT_FINGER
2026-06-03 09:05:20.040000+00:00,FAT_FINGER
2026-06-03 09:05:20.880000+00:00,FAT_FINGER
2026-06-03 09:05:21.720000+00:00,FAT_FINGER
2026-06-03 09:05:22.560000+00:00,FAT_FINGER
2026-06-03 09:05:23.400000+00:00,FAT_FINGER
2026-06-03 09:05:24.240000+00:00,FAT_FINGER
2026-06-03 09:05:25.080000+00:00,FAT_FINGER
2026-06-03 09:05:25.920000+00:00,FAT_FINGER
2026-06-03 09:05:26.760000+00:00,FAT_FINGER
2026-06-03 09:05:27.600000+00:00,FAT_FINGER
2026-06-03 09:05:28.440000+00:00,FAT_FINGER
2026-06-03 09:05:29.280000+00:00,FAT_FINGER
2026-06-03 09:05:30.120000+00:00,FAT_FINGER
2026-06-03 09:05:30.960000+00:00,FAT_FINGER
2026-06-03 09:05:31.800000+00:00,FAT_FINGER
2026-06-03 09:05:32.640000+00:00,FAT_FINGER
2026-06-03 09:05:33.480000+00:00,FAT_FINGER
2026-06-03 09:05:34.320000+00:00,FAT_FINGER
2026-06-03 09:05:35.160000+00:00,FAT_FINGER
2026-06-03 09:05:36+00:00,FAT_FINGER
2026-06-03 09:05:36.840000+00:00,FAT_FINGER
2026-06-03 09:05:37.680000+00:00,FAT_FINGER
2026-06-03 09:05:38.520000+00:00,FAT_FINGER
2026-06-03 09:05:39.360000+00:00,FAT_FINGER
2026-06-03 09:05:40.200000+00:00,FAT_FINGER
2026-06-03 09:05:41.040000+00:00,FAT_FINGER
2026-06-03 09:05:41.880000+00:00,FAT_FINGER
2026-06-03 09:05:42.720000+00:00,FAT_FINGER
2026-06-03 09:05:43.560000+00:00,FAT_FINGER
2026-06-03 09:05:44.400000+00:00,FAT_FINGER
2026-06-03 09:05:45.240000+00:00,FAT_FINGER
2026-06-03 09:05:46.080000+00:00,FAT_FINGER
2026-06-03 09:05:46.920000+00:00,FAT_FINGER
2026-06-03 09:05:47.760000+00:00,FAT_FINGER
2026-06-03 09:05:48.600000+00:00,FAT_FINGER
2026-06-03 09:05:49.440000+00:00,FAT_FINGER
2026-06-03 09:05:50.280000+00:00,FAT_FINGER
2026-06-03 09:05:51.120000+00:00,FAT_FINGER
2026-06-03 09:05:51.960000+00:00,FAT_FINGER
2026-06-03 09:05:52.800000+00:00,FAT_FINGER
2026-06-03 09:05:53.640000+00:00,FAT_FINGER
2026-06-03 09:05:54.480000+00:00,FAT_FINGER
2026-06-03 09:05:55.320000+00:00,FAT_FINGER
2026-06-03 09:05:56.160000+00:00,FAT_FINGER
2026-06-03 09:05:57+00:00,FAT_FINGER
2026-06-03 09:05:57.840000+00:00,FAT_FINGER
2026-06-03 09:05:58.680000+00:00,FAT_FINGER
2026-06-03 09:05:59.520000+00:00,FAT_FINGER
2026-06-03 09:06:00.360000+00:00,FAT_FINGER
2026-06-03 09:06:01.200000+00:00,FAT_FINGER
2026-06-03 09:06:02.040000+00:00,FAT_FINGER
2026-06-03 09:06:02.880000+00:00,FAT_FINGER
2026-06-03 09:06:03.720000+00:00,FAT_FINGER
2026-06-03 09:06:04.560000+00:00,FAT_FINGER
2026-06-03 09:06:06.240000+00:00,FAT_FINGER
2026-06-03 09:06:07.080000+00:00,FAT_FINGER
2026-06-03 09:06:07.920000+00:00,FAT_FINGER
2026-06-03 09:06:08.760000+00:00,FAT_FINGER
2026-06-03 09:06:09.600000+00:00,FAT_FINGER
2026-06-03 09:06:10.440000+00:00,FAT_FINGER
2026-06-03 09:06:11.280000+00:00,FAT_FINGER
2026-06-03 09:06:12.120000+00:00,FAT_FINGER
2026-06-03 09:06:12.960000+00:00,FAT_FINGER
2026-06-03 09:06:14.640000+00:00,FAT_FINGER
2026-06-03 09:06:15.480000+00:00,FAT_FINGER
2026-06-03 09:06:16.320000+00:00,FAT_FINGER
2026-06-03 09:06:17.160000+00:00,FAT_FINGER
2026-06-03 09:06:18+00:00,FAT_FINGER
2026-06-03 09:06:18.840000+00:00,FAT_FINGER
2026-06-03 09:06:20.520000+00:00,FAT_FINGER
2026-06-03 09:06:21.360000+00:00,FAT_FINGER
2026-06-03 09:06:22.200000+00:00,FAT_FINGER
2026-06-03 09:06:23.040000+00:00,FAT_FINGER
2026-06-03 09:06:23.880000+00:00,FAT_FINGER
2026-06-03 09:06:24.720000+00:00,FAT_FINGER
2026-06-03 09:06:25.560000+00:00,FAT_FINGER
2026-06-03 09:06:26.400000+00:00,FAT_FINGER
2026-06-03 09:06:27.240000+00:00,FAT_FINGER
2026-06-03 09:06:28.080000+00:00,FAT_FINGER
2026-06-03 09:06:28.920000+00:00,FAT_FINGER
2026-06-03 09:06:29.760000+00:00,FAT_FINGER
2026-06-03 09:06:30.600000+00:00,FAT_FINGER
2026-06-03 09:06:31.440000+00:00,FAT_FINGER
2026-06-03 09:06:33.120000+00:00,FAT_FINGER
2026-06-03 09:06:33.960000+00:00,FAT_FINGER
2026-06-03 09:06:34.800000+00:00,FAT_FINGER
2026-06-03 09:06:35.640000+00:00,FAT_FINGER
2026-06-03 09:06:36.480000+00:00,FAT_FINGER
2026-06-03 09:06:37.320000+00:00,FAT_FINGER
2026-06-03 09:06:38.160000+00:00,FAT_FINGER
2026-06-03 09:06:39+00:00,FAT_FINGER
2026-06-03 09:06:39.840000+00:00,FAT_FINGER
2026-06-03 09:06:40.680000+00:00,FAT_FINGER
2026-06-03 09:06:41.520000+00:00,FAT_FINGER
2026-06-03 09:06:42.360000+00:00,FAT_FINGER
2026-06-03 09:06:43.200000+00:00,FAT_FINGER
2026-06-03 09:06:44.040000+00:00,FAT_FINGER
2026-06-03 09:06:44.880000+00:00,FAT_FINGER
2026-06-03 09:06:45.720000+00:00,FAT_FINGER
2026-06-03 09:06:46.560000+00:00,FAT_FINGER
2026-06-03 09:06:47.400000+00:00,FAT_FINGER
2026-06-03 09:06:48.240000+00:00,FAT_FINGER
2026-06-03 09:06:49.080000+00:00,FAT_FINGER
2026-06-03 09:06:49.920000+00:00,FAT_FINGER
2026-06-03 09:06:50.760000+00:00,FAT_FINGER
2026-06-03 09:06:51.600000+00:00,FAT_FINGER
2026-06-03 09:06:52.440000+00:00,FAT_FINGER
2026-06-03 09:06:53.280000+00:00,FAT_FINGER
2026-06-03 09:06:55.800000+00:00,FAT_FINGER
2026-06-03 09:06:56.640000+00:00,FAT_FINGER
2026-06-03 09:06:57.480000+00:00,FAT_FINGER
2026-06-03 09:06:58.320000+00:00,FAT_FINGER
2026-06-03 09:06:59.160000+00:00,FAT_FINGER
2026-06-03 09:07:00.840000+00:00,FAT_FINGER
2026-06-03 09:07:01.680000+00:00,FAT_FINGER
2026-06-03 09:07:02.520000+00:00,FAT_FINGER
2026-06-03 09:07:03.360000+00:00,FAT_FINGER
2026-06-03 09:07:04.200000+00:00,FAT_FINGER
2026-06-03 09:07:05.040000+00:00,FAT_FINGER
2026-06-03 09:07:05.880000+00:00,FAT_FINGER
2026-06-03 09:07:06.720000+00:00,FAT_FINGER
2026-06-03 09:07:07.560000+00:00,FAT_FINGER
